"Family","Species.ssp.var","common.name","wild.cultivated","Herbaceous.woody","Trait","VALUE","WR2toCrop","WR2toWR1","Both","Neither","Direction.WR2toCrop","Direction.WR2toWR1"
"Fabaceae","Vigna_tenuicaulis","Rice bean wild relative 2","Wild","Herbaceous","Reiteration","NoData",0,0,0,1,"",""
"Fabaceae","Vigna_tenuicaulis","Adzuki bean wild relative 2","Wild","Herbaceous","BasalBranching","NoData",0,0,0,1,"",""
"Fabaceae","Vigna_tenuicaulis","Creole bean wild relative 2","Wild","Herbaceous","BasalBranching","NoData",0,0,0,1,"",""
"Fabaceae","Vigna_tenuicaulis","Rice bean wild relative 2","Wild","Herbaceous","BasalBranching","NoData",0,0,0,1,"",""
"Fabaceae","Vigna_trilobata","Mat bean wild relative 1","Wild","Herbaceous","GrowthDirection","Ageotropic",0,0,0,1,"",""
"Fabaceae","Vigna_trilobata","Mat bean wild relative 1","Wild","Herbaceous","Phyllotaxis","Spiral",0,0,0,1,"",""
"Fabaceae","Vigna_trilobata","Mat bean wild relative 1","Wild","Herbaceous","Branching","Branched",0,0,0,1,"",""
"Fabaceae","Vigna_trilobata","Mat bean wild relative 1","Wild","Herbaceous","BranchingType","Monopodial",0,0,0,1,"",""
"Fabaceae","Vigna_trilobata","Mat bean wild relative 1","Wild","Herbaceous","BranchingPosition","Basitonic",0,0,0,1,"",""
"Fabaceae","Vigna_trilobata","Mat bean wild relative 1","Wild","Herbaceous","Flowering","Lateral",0,0,0,1,"",""
"Fabaceae","Vigna_trilobata","Mat bean wild relative 1","Wild","Herbaceous","MeristemFunctioning","Indeterminate",0,0,0,1,"",""
"Fabaceae","Vigna_trilobata","Mat bean wild relative 1","Wild","Herbaceous","BranchingMechanism","Continuous",0,0,0,1,"",""
"Fabaceae","Vigna_trilobata","Mat bean wild relative 1","Wild","Herbaceous","ShortShoots","Absent",0,0,0,1,"",""
"Fabaceae","Vigna_trilobata","Mat bean wild relative 1","Wild","Herbaceous","Reiteration","NoData",0,0,0,1,"",""
"Fabaceae","Vigna_trilobata","Mat bean wild relative 1","Wild","Herbaceous","BasalBranching","NoData",0,0,0,1,"",""
"Fabaceae","Vigna_umbellata","Rice bean","Cultivated","Herbaceous","GrowthDirection","Ageotropic",0,0,0,1,"",""
"Fabaceae","Vigna_umbellata","Rice bean","Cultivated","Herbaceous","Phyllotaxis","Spiral",0,0,0,1,"",""
"Fabaceae","Vigna_umbellata","Rice bean","Cultivated","Herbaceous","Branching","Branched",0,0,0,1,"",""
"Fabaceae","Vigna_umbellata","Rice bean","Cultivated","Herbaceous","BranchingType","Monopodial",0,0,0,1,"",""
"Fabaceae","Vigna_umbellata","Rice bean","Cultivated","Herbaceous","BranchingPosition","Basitonic and Mesotonic",0,0,0,1,"",""
"Fabaceae","Vigna_umbellata","Rice bean","Cultivated","Herbaceous","Flowering","Lateral",0,0,0,1,"",""
"Fabaceae","Vigna_umbellata","Rice bean","Cultivated","Herbaceous","MeristemFunctioning","Indeterminate",0,0,0,1,"",""
"Fabaceae","Vigna_umbellata","Rice bean","Cultivated","Herbaceous","BranchingMechanism","Continuous",0,0,0,1,"",""
"Fabaceae","Vigna_umbellata","Rice bean","Cultivated","Herbaceous","ShortShoots","Absent",0,0,0,1,"",""
"Fabaceae","Vigna_umbellata","Rice bean","Cultivated","Herbaceous","Reiteration","NoData",0,0,0,1,"",""
"Fabaceae","Vigna_umbellata","Rice bean","Cultivated","Herbaceous","BasalBranching","NoData",0,0,0,1,"",""
"Fabaceae","Vigna_unguiculata_Cowpea","Cowpea","Cultivated","Herbaceous","GrowthDirection","Ageotropic",0,0,0,1,"",""
"Fabaceae","Vigna_unguiculata_aparagus","Asparagus bean","Cultivated","Herbaceous","GrowthDirection","Ageotropic",0,0,0,1,"",""
"Fabaceae","Vigna_unguiculata_Cowpea","Cowpea","Cultivated","Herbaceous","Phyllotaxis","Spiral",0,0,0,1,"",""
"Fabaceae","Vigna_unguiculata_aparagus","Asparagus bean","Cultivated","Herbaceous","Phyllotaxis","Spiral",0,0,0,1,"",""
"Fabaceae","Vigna_unguiculata_Cowpea","Cowpea","Cultivated","Herbaceous","Branching","Branched",0,0,0,1,"",""
"Fabaceae","Vigna_unguiculata_aparagus","Asparagus bean","Cultivated","Herbaceous","Branching","Branched",0,0,0,1,"",""
"Fabaceae","Vigna_unguiculata_Cowpea","Cowpea","Cultivated","Herbaceous","BranchingType","Monopodial",0,0,0,1,"",""
"Fabaceae","Vigna_unguiculata_aparagus","Asparagus bean","Cultivated","Herbaceous","BranchingType","Monopodial",0,0,0,1,"",""
"Fabaceae","Vigna_unguiculata_Cowpea","Cowpea","Cultivated","Herbaceous","BranchingPosition","Mesotonic",0,1,0,0,"","Mesotonic to Basitonic and Mesotonic"
"Fabaceae","Vigna_unguiculata_aparagus","Asparagus bean","Cultivated","Herbaceous","BranchingPosition","Mesotonic",0,1,0,0,"","Mesotonic to Basitonic and Mesotonic"
"Fabaceae","Vigna_unguiculata_Cowpea","Cowpea","Cultivated","Herbaceous","Flowering","Lateral",0,0,0,1,"",""
"Fabaceae","Vigna_unguiculata_aparagus","Asparagus bean","Cultivated","Herbaceous","Flowering","Lateral",0,0,0,1,"",""
"Fabaceae","Vigna_unguiculata_Cowpea","Cowpea","Cultivated","Herbaceous","MeristemFunctioning","Indeterminate",0,0,0,1,"",""
"Fabaceae","Vigna_unguiculata_aparagus","Asparagus bean","Cultivated","Herbaceous","MeristemFunctioning","Indeterminate",0,0,0,1,"",""
"Fabaceae","Vigna_unguiculata_Cowpea","Cowpea","Cultivated","Herbaceous","BranchingMechanism","Continuous",0,0,0,1,"",""
"Fabaceae","Vigna_unguiculata_aparagus","Asparagus bean","Cultivated","Herbaceous","BranchingMechanism","Continuous",0,0,0,1,"",""
"Fabaceae","Vigna_unguiculata_Cowpea","Cowpea","Cultivated","Herbaceous","ShortShoots","Absent",0,0,0,1,"",""
"Fabaceae","Vigna_unguiculata_aparagus","Asparagus bean","Cultivated","Herbaceous","ShortShoots","Absent",0,0,0,1,"",""
"Fabaceae","Vigna_unguiculata_Cowpea","Cowpea","Cultivated","Herbaceous","Reiteration","Present",0,0,0,1,"",""
"Fabaceae","Vigna_unguiculata_aparagus","Asparagus bean","Cultivated","Herbaceous","Reiteration","NoData",0,0,0,1,"",""
"Fabaceae","Vigna_unguiculata_Cowpea","Cowpea","Cultivated","Herbaceous","BasalBranching","NoData",0,0,0,1,"",""
"Fabaceae","Vigna_unguiculata_aparagus","Asparagus bean","Cultivated","Herbaceous","BasalBranching","NoData",0,0,0,1,"",""
"Fabaceae","Vigna_unguiculata_subsp._sesquipedalis","Asparagus bean wild relative 1","Wild","Herbaceous","GrowthDirection","Ageotropic",0,0,0,1,"",""
"Fabaceae","Vigna_unguiculata_subsp._sesquipedalis","Asparagus bean wild relative 1","Wild","Herbaceous","Phyllotaxis","Spiral",0,0,0,1,"",""
"Fabaceae","Vigna_unguiculata_subsp._sesquipedalis","Asparagus bean wild relative 1","Wild","Herbaceous","Branching","Branched",0,0,0,1,"",""
"Fabaceae","Vigna_unguiculata_subsp._sesquipedalis","Asparagus bean wild relative 1","Wild","Herbaceous","BranchingType","Monopodial",0,0,0,1,"",""
"Fabaceae","Vigna_unguiculata_subsp._sesquipedalis","Asparagus bean wild relative 1","Wild","Herbaceous","BranchingPosition","Basitonic and Mesotonic",0,0,0,1,"",""
"Fabaceae","Vigna_unguiculata_subsp._sesquipedalis","Asparagus bean wild relative 1","Wild","Herbaceous","Flowering","Lateral",0,0,0,1,"",""
"Fabaceae","Vigna_unguiculata_subsp._sesquipedalis","Asparagus bean wild relative 1","Wild","Herbaceous","MeristemFunctioning","Indeterminate",0,0,0,1,"",""
"Fabaceae","Vigna_unguiculata_subsp._sesquipedalis","Asparagus bean wild relative 1","Wild","Herbaceous","BranchingMechanism","Continuous",0,0,0,1,"",""
"Fabaceae","Vigna_unguiculata_subsp._sesquipedalis","Asparagus bean wild relative 1","Wild","Herbaceous","ShortShoots","Absent",0,0,0,1,"",""
"Fabaceae","Vigna_unguiculata_subsp._sesquipedalis","Asparagus bean wild relative 1","Wild","Herbaceous","Reiteration","NoData",0,0,0,1,"",""
"Fabaceae","Vigna_unguiculata_subsp._sesquipedalis","Asparagus bean wild relative 1","Wild","Herbaceous","BasalBranching","NoData",0,0,0,1,"",""
"Fabaceae","Vigna_unguiculata_subsp._tenuis","Asparagus bean wild relative 2","Wild","Herbaceous","GrowthDirection","NoData",0,0,0,1,"",""
"Fabaceae","Vigna_unguiculata_subsp._tenuis","Asparagus bean wild relative 2","Wild","Herbaceous","Phyllotaxis","NoData",0,0,0,1,"",""
"Fabaceae","Vigna_unguiculata_subsp._tenuis","Asparagus bean wild relative 2","Wild","Herbaceous","Branching","NoData",0,0,0,1,"",""
"Fabaceae","Vigna_unguiculata_subsp._tenuis","Asparagus bean wild relative 2","Wild","Herbaceous","BranchingType","NoData",0,0,0,1,"",""
"Fabaceae","Vigna_unguiculata_subsp._tenuis","Asparagus bean wild relative 2","Wild","Herbaceous","BranchingPosition","Mesotonic",0,0,0,1,"",""
"Fabaceae","Vigna_unguiculata_subsp._tenuis","Asparagus bean wild relative 2","Wild","Herbaceous","Flowering","Lateral",0,0,0,1,"",""
"Fabaceae","Vigna_unguiculata_subsp._tenuis","Asparagus bean wild relative 2","Wild","Herbaceous","MeristemFunctioning","Indeterminate",0,0,0,1,"",""
"Fabaceae","Vigna_unguiculata_subsp._tenuis","Asparagus bean wild relative 2","Wild","Herbaceous","BranchingMechanism","NoData",0,0,0,1,"",""
"Fabaceae","Vigna_unguiculata_subsp._tenuis","Asparagus bean wild relative 2","Wild","Herbaceous","ShortShoots","NoData",0,0,0,1,"",""
"Fabaceae","Vigna_unguiculata_subsp._tenuis","Asparagus bean wild relative 2","Wild","Herbaceous","Reiteration","NoData",0,0,0,1,"",""
"Fabaceae","Vigna_unguiculata_subsp._tenuis","Asparagus bean wild relative 2","Wild","Herbaceous","BasalBranching","NoData",0,0,0,1,"",""
"Violaceae","Viola_hamiltoniana","Hamilton violet","Cultivated","Herbaceous","GrowthDirection","Orthotropic",0,0,0,1,"",""
"Violaceae","Viola_hamiltoniana","Hamilton violet","Cultivated","Herbaceous","Phyllotaxis","Spiral",0,0,0,1,"",""
"Violaceae","Viola_hamiltoniana","Hamilton violet","Cultivated","Herbaceous","Branching","Branched",0,0,0,1,"",""
"Violaceae","Viola_hamiltoniana","Hamilton violet","Cultivated","Herbaceous","BranchingType","Monopodial",0,0,0,1,"",""
"Violaceae","Viola_hamiltoniana","Hamilton violet","Cultivated","Herbaceous","BranchingPosition","Basitonic",0,0,0,1,"",""
"Violaceae","Viola_hamiltoniana","Hamilton violet","Cultivated","Herbaceous","Flowering","Lateral",0,0,0,1,"",""
"Violaceae","Viola_hamiltoniana","Hamilton violet","Cultivated","Herbaceous","MeristemFunctioning","Indeterminate",0,0,0,1,"",""
"Violaceae","Viola_hamiltoniana","Hamilton violet","Cultivated","Herbaceous","BranchingMechanism","Continuous",0,0,0,1,"",""
"Violaceae","Viola_hamiltoniana","Hamilton violet","Cultivated","Herbaceous","ShortShoots","Absent",0,0,0,1,"",""
"Violaceae","Viola_hamiltoniana","Hamilton violet","Cultivated","Herbaceous","Reiteration","NoData",0,0,0,1,"",""
"Violaceae","Viola_hamiltoniana","Hamilton violet","Cultivated","Herbaceous","BasalBranching","NoData",0,0,0,1,"",""
"Violaceae","Viola_raddeana","Hamilton violet wild relative 1","Wild","Herbaceous","GrowthDirection","Orthotropic",0,0,0,1,"",""
"Violaceae","Viola_raddeana","Hamilton violet wild relative 1","Wild","Herbaceous","Phyllotaxis","Spiral",0,0,0,1,"",""
"Violaceae","Viola_raddeana","Hamilton violet wild relative 1","Wild","Herbaceous","Branching","Branched",0,0,0,1,"",""
"Violaceae","Viola_raddeana","Hamilton violet wild relative 1","Wild","Herbaceous","BranchingType","Monopodial",0,0,0,1,"",""
"Violaceae","Viola_raddeana","Hamilton violet wild relative 1","Wild","Herbaceous","BranchingPosition","Basitonic",0,0,0,1,"",""
"Violaceae","Viola_raddeana","Hamilton violet wild relative 1","Wild","Herbaceous","Flowering","Lateral",0,0,0,1,"",""
"Violaceae","Viola_raddeana","Hamilton violet wild relative 1","Wild","Herbaceous","MeristemFunctioning","Indeterminate",0,0,0,1,"",""
"Violaceae","Viola_raddeana","Hamilton violet wild relative 1","Wild","Herbaceous","BranchingMechanism","Continuous",0,0,0,1,"",""
"Violaceae","Viola_raddeana","Hamilton violet wild relative 1","Wild","Herbaceous","ShortShoots","Absent",0,0,0,1,"",""
"Violaceae","Viola_raddeana","Hamilton violet wild relative 1","Wild","Herbaceous","Reiteration","NoData",0,0,0,1,"",""
"Violaceae","Viola_raddeana","Hamilton violet wild relative 1","Wild","Herbaceous","BasalBranching","NoData",0,0,0,1,"",""
"Violaceae","Viola_rossii","Hamilton violet wild relative 2","Wild","Herbaceous","GrowthDirection","Orthotropic",0,0,0,1,"",""
"Violaceae","Viola_rossii","Hamilton violet wild relative 2","Wild","Herbaceous","Phyllotaxis","Spiral",0,0,0,1,"",""
"Violaceae","Viola_rossii","Hamilton violet wild relative 2","Wild","Herbaceous","Branching","Branched",0,0,0,1,"",""
"Violaceae","Viola_rossii","Hamilton violet wild relative 2","Wild","Herbaceous","BranchingType","Monopodial",0,0,0,1,"",""
"Violaceae","Viola_rossii","Hamilton violet wild relative 2","Wild","Herbaceous","BranchingPosition","Basitonic",0,0,0,1,"",""
"Violaceae","Viola_rossii","Hamilton violet wild relative 2","Wild","Herbaceous","Flowering","Lateral",0,0,0,1,"",""
"Violaceae","Viola_rossii","Hamilton violet wild relative 2","Wild","Herbaceous","MeristemFunctioning","Indeterminate",0,0,0,1,"",""
"Violaceae","Viola_rossii","Hamilton violet wild relative 2","Wild","Herbaceous","BranchingMechanism","Continuous",0,0,0,1,"",""
"Violaceae","Viola_rossii","Hamilton violet wild relative 2","Wild","Herbaceous","ShortShoots","Absent",0,0,0,1,"",""
"Violaceae","Viola_rossii","Hamilton violet wild relative 2","Wild","Herbaceous","Reiteration","NoData",0,0,0,1,"",""
"Violaceae","Viola_rossii","Hamilton violet wild relative 2","Wild","Herbaceous","BasalBranching","NoData",0,0,0,1,"",""
"Sapotaceae","Vitellaria_paradoxa","Shea tree","Cultivated","Woody","GrowthDirection","Axis 1 Orthotropic Axis 2 Plagiotropic",0,0,0,1,"",""
"Sapotaceae","Vitellaria_paradoxa","Shea tree","Cultivated","Woody","Phyllotaxis","Spiral",0,0,0,1,"",""
"Sapotaceae","Vitellaria_paradoxa","Shea tree","Cultivated","Woody","Branching","Branched",0,0,0,1,"",""
"Sapotaceae","Vitellaria_paradoxa","Shea tree","Cultivated","Woody","BranchingType","Monopodial",0,0,0,1,"",""
"Sapotaceae","Vitellaria_paradoxa","Shea tree","Cultivated","Woody","BranchingPosition","Acrotonic",1,1,1,0,"Mesotonic to Acrotonic","Mesotonic to Acrotonic"
"Sapotaceae","Vitellaria_paradoxa","Shea tree","Cultivated","Woody","Flowering","Lateral",0,0,0,1,"",""
"Sapotaceae","Vitellaria_paradoxa","Shea tree","Cultivated","Woody","MeristemFunctioning","Indeterminate",0,0,0,1,"",""
"Sapotaceae","Vitellaria_paradoxa","Shea tree","Cultivated","Woody","BranchingMechanism","Rhythmic",0,0,0,1,"",""
"Sapotaceae","Vitellaria_paradoxa","Shea tree","Cultivated","Woody","ShortShoots","Present",0,0,0,1,"",""
"Sapotaceae","Vitellaria_paradoxa","Shea tree","Cultivated","Woody","Reiteration","NoData",0,0,0,1,"",""
"Sapotaceae","Vitellaria_paradoxa","Shea tree","Cultivated","Woody","BasalBranching","NoData",0,0,0,1,"",""
"Sapotaceae","Vitellariopsis_kirkii","Shea tree wild relative 1","Wild","Woody","GrowthDirection","Axis 1 Orthotropic Axis 2 Plagiotropic",0,0,0,1,"",""
"Sapotaceae","Vitellariopsis_kirkii","Shea tree wild relative 1","Wild","Woody","Phyllotaxis","Spiral",0,0,0,1,"",""
"Sapotaceae","Vitellariopsis_kirkii","Shea tree wild relative 1","Wild","Woody","Branching","Branched",0,0,0,1,"",""
"Sapotaceae","Vitellariopsis_kirkii","Shea tree wild relative 1","Wild","Woody","BranchingType","Monopodial",0,0,0,1,"",""
"Sapotaceae","Vitellariopsis_kirkii","Shea tree wild relative 1","Wild","Woody","BranchingPosition","Acrotonic",0,0,0,1,"",""
"Sapotaceae","Vitellariopsis_kirkii","Shea tree wild relative 1","Wild","Woody","Flowering","Lateral",0,0,0,1,"",""
"Sapotaceae","Vitellariopsis_kirkii","Shea tree wild relative 1","Wild","Woody","MeristemFunctioning","Indeterminate",0,0,0,1,"",""
"Sapotaceae","Vitellariopsis_kirkii","Shea tree wild relative 1","Wild","Woody","BranchingMechanism","Rhythmic",0,0,0,1,"",""
"Sapotaceae","Vitellariopsis_kirkii","Shea tree wild relative 1","Wild","Woody","ShortShoots","Present",0,0,0,1,"",""
"Sapotaceae","Vitellariopsis_kirkii","Shea tree wild relative 1","Wild","Woody","Reiteration","NoData",0,0,0,1,"",""
"Sapotaceae","Vitellariopsis_kirkii","Shea tree wild relative 1","Wild","Woody","BasalBranching","NoData",0,0,0,1,"",""
"Lamiaceae","Vitex_doniana","Black plum","Cultivated","Woody","GrowthDirection","Orthotropic",0,0,0,1,"",""
"Lamiaceae","Vitex_doniana","Black plum","Cultivated","Woody","Phyllotaxis","Opposite",0,0,0,1,"",""
"Lamiaceae","Vitex_doniana","Black plum","Cultivated","Woody","Branching","Branched",0,0,0,1,"",""
"Lamiaceae","Vitex_doniana","Black plum","Cultivated","Woody","BranchingType","Monopodial",0,0,0,1,"",""
"Lamiaceae","Vitex_doniana","Black plum","Cultivated","Woody","BranchingPosition","Mesotonic",0,0,0,1,"",""
"Lamiaceae","Vitex_doniana","Black plum","Cultivated","Woody","Flowering","Lateral",0,0,0,1,"",""
"Lamiaceae","Vitex_doniana","Black plum","Cultivated","Woody","MeristemFunctioning","Indeterminate",0,0,0,1,"",""
"Lamiaceae","Vitex_doniana","Black plum","Cultivated","Woody","BranchingMechanism","Rhythmic",1,1,1,0,"Continuous to Rhythmic","Continuous to Rhythmic"
"Lamiaceae","Vitex_doniana","Black plum","Cultivated","Woody","ShortShoots","Absent",0,0,0,1,"",""
"Lamiaceae","Vitex_doniana","Black plum","Cultivated","Woody","Reiteration","Apical",0,0,0,1,"",""
"Lamiaceae","Vitex_doniana","Black plum","Cultivated","Woody","BasalBranching","NoData",0,0,0,1,"",""
"Lamiaceae","Vitex_lokundjensis","Black plum wild relative 1","Wild","Woody","GrowthDirection","Orthotropic",0,0,0,1,"",""
"Lamiaceae","Vitex_lokundjensis","Black plum wild relative 1","Wild","Woody","Phyllotaxis","Opposite",0,0,0,1,"",""
"Lamiaceae","Vitex_lokundjensis","Black plum wild relative 1","Wild","Woody","Branching","Branched",0,0,0,1,"",""
"Lamiaceae","Vitex_lokundjensis","Black plum wild relative 1","Wild","Woody","BranchingType","Monopodial",0,0,0,1,"",""
"Lamiaceae","Vitex_lokundjensis","Black plum wild relative 1","Wild","Woody","BranchingPosition","Mesotonic",0,0,0,1,"",""
"Lamiaceae","Vitex_lokundjensis","Black plum wild relative 1","Wild","Woody","Flowering","Lateral",0,0,0,1,"",""
"Lamiaceae","Vitex_lokundjensis","Black plum wild relative 1","Wild","Woody","MeristemFunctioning","Indeterminate",0,0,0,1,"",""
"Lamiaceae","Vitex_lokundjensis","Black plum wild relative 1","Wild","Woody","BranchingMechanism","Rhythmic",0,0,0,1,"",""
"Lamiaceae","Vitex_lokundjensis","Black plum wild relative 1","Wild","Woody","ShortShoots","Absent",0,0,0,1,"",""
"Lamiaceae","Vitex_lokundjensis","Black plum wild relative 1","Wild","Woody","Reiteration","NoData",0,0,0,1,"",""
"Lamiaceae","Vitex_lokundjensis","Black plum wild relative 1","Wild","Woody","BasalBranching","NoData",0,0,0,1,"",""
"Lamiaceae","Vitex_mossambicensis","Black plum wild relative 2","Wild","Woody","GrowthDirection","Orthotropic",0,0,0,1,"",""
"Lamiaceae","Vitex_mossambicensis","Black plum wild relative 2","Wild","Woody","Phyllotaxis","Opposite",0,0,0,1,"",""
"Lamiaceae","Vitex_mossambicensis","Black plum wild relative 2","Wild","Woody","Branching","Branched",0,0,0,1,"",""
"Lamiaceae","Vitex_mossambicensis","Black plum wild relative 2","Wild","Woody","BranchingType","Monopodial",0,0,0,1,"",""
"Lamiaceae","Vitex_mossambicensis","Black plum wild relative 2","Wild","Woody","BranchingPosition","Mesotonic",0,0,0,1,"",""
"Lamiaceae","Vitex_mossambicensis","Black plum wild relative 2","Wild","Woody","Flowering","Lateral",0,0,0,1,"",""
"Lamiaceae","Vitex_mossambicensis","Black plum wild relative 2","Wild","Woody","MeristemFunctioning","Indeterminate",0,0,0,1,"",""
"Lamiaceae","Vitex_mossambicensis","Black plum wild relative 2","Wild","Woody","BranchingMechanism","Continuous",0,0,0,1,"",""
"Lamiaceae","Vitex_mossambicensis","Black plum wild relative 2","Wild","Woody","ShortShoots","Absent",0,0,0,1,"",""
"Lamiaceae","Vitex_mossambicensis","Black plum wild relative 2","Wild","Woody","Reiteration","NoData",0,0,0,1,"",""
"Lamiaceae","Vitex_mossambicensis","Black plum wild relative 2","Wild","Woody","BasalBranching","NoData",0,0,0,1,"",""
"Violaceae","Vitis_amurensis","Amur grape","Cultivated","Woody","GrowthDirection","Ageotropic",0,0,0,1,"",""
"Violaceae","Vitis_amurensis","Amur grape","Cultivated","Woody","Phyllotaxis","Distichous",0,0,0,1,"",""
"Violaceae","Vitis_amurensis","Amur grape","Cultivated","Woody","Branching","Branched",0,0,0,1,"",""
"Violaceae","Vitis_amurensis","Amur grape","Cultivated","Woody","BranchingType","Sympodial",1,1,1,0,"Monopodial to Sympodial","Monopodial to Sympodial"
"Violaceae","Vitis_amurensis","Amur grape","Cultivated","Woody","BranchingPosition","Mesotonic",0,0,0,1,"",""
